attendance_id,student_id,session_id,qr_version,pin_correct,typing_time,scan_to_submit_time,fingerprint_hash,duplicate_hash,duplicate_ip,duplicate_browser,duplicate_device,duplicate_session,risk_score,rule_label,teacher_label,created_at,latitude,longitude,gps_accuracy,distance_from_campus,inside_geofence
157,STU034,17,1,1,5.8,12.98,fp_e4ce4d58b672,0,0,0,0,0,10,NORMAL,0,2026-03-08T16:22:04,21.1344513,81.1365554,7.15,49.63,1
158,STU091,41,2,1,4.5,5.05,fp_a597e8521a58,0,1,0,1,1,78,SUSPICIOUS,1,2026-03-17T08:07:42,21.1348109,81.1389543,11.96,297.67,0
159,STU045,58,5,1,5.44,7.83,fp_810093483039,0,0,0,0,0,0,NORMAL,0,2026-03-15T12:01:58,21.1332192,81.1371305,24.5,148.41,1
160,STU067,106,4,0,2.89,4.69,fp_332bf13ca47c,0,0,1,0,1,62,SUSPICIOUS,1,2026-03-26T09:13:42,21.1383453,81.1346605,7.52,486.46,0
161,STU081,100,1,1,4.18,11.76,fp_0e79fd5c0110,0,0,0,0,0,0,NORMAL,0,2026-04-10T10:01:29,21.134413,81.1359419,23.02,32.75,1
162,STU092,43,2,1,2.77,23.08,fp_28f4dae05c99,0,1,0,0,0,27,NORMAL,0,2026-03-01T13:01:24,21.1333007,81.135669,9.15,112.22,1
163,STU087,16,5,1,2.54,5.21,fp_7e8449abe3ec,0,0,0,0,0,0,NORMAL,0,2026-02-11T12:38:05,21.1343168,81.1361968,25.9,13.54,1
164,STU037,98,6,1,6.74,12.85,fp_30414a0746f9,0,0,0,0,0,0,NORMAL,0,2026-03-27T10:19:43,21.1342155,81.1362467,23.16,9.16,1
165,STU094,83,1,0,3.31,6.85,fp_4637ea12bf9a,1,0,0,0,1,89,SUSPICIOUS,1,2026-01-25T10:14:39,21.1381317,81.1386575,8.67,508.15,0
166,STU033,25,6,1,2.49,3.19,fp_80e9086348f8,0,0,1,1,0,55,SUSPICIOUS,1,2026-01-17T12:39:04,21.1339,81.1340795,16.15,218.34,0
167,STU025,41,6,1,2.59,3.56,fp_c762cd2d5bc5,0,1,0,0,0,42,SUSPICIOUS,1,2026-02-09T13:08:43,21.1312932,81.1376671,3.13,359.03,0
168,STU094,43,5,1,3.88,4.65,fp_3ab0a1a3e363,0,1,0,0,1,58,SUSPICIOUS,1,2026-04-08T09:57:01,21.1355962,81.1332869,153.35,336.0,0
169,STU065,81,4,1,2.76,7.79,fp_c57cd0dbedfb,0,1,0,0,0,18,NORMAL,0,2026-03-29T10:23:25,21.135153,81.1363996,10.04,108.84,1
170,STU029,115,3,1,4.82,6.98,fp_97b2d0dec204,0,0,0,0,0,0,NORMAL,0,2026-04-11T16:08:28,21.1343748,81.1362799,41.94,23.07,1
171,STU021,23,3,0,1.73,5.65,fp_478ecb9b7247,1,0,1,0,0,87,SUSPICIOUS,1,2026-03-06T15:56:02,21.1344934,81.1392827,21.05,325.51,0
172,STU006,84,5,1,2.79,3.88,fp_5ad18b6b26fc,0,1,1,0,1,65,SUSPICIOUS,1,2026-03-12T14:22:52,21.1380539,81.1330871,5.1,534.05,0
173,STU045,63,2,1,2.02,5.62,fp_810093483039,1,0,1,1,0,91,SUSPICIOUS,1,2026-04-07T09:30:43,21.1354455,81.1381888,19.25,251.91,0
174,STU062,62,2,0,1.3,2.47,fp_b4a6ee273529,0,0,1,1,0,97,SUSPICIOUS,1,2026-03-22T08:56:46,21.1390935,81.1374787,105.83,561.05,0
175,STU094,85,4,1,1.81,4.49,fp_3ab0a1a3e363,1,1,1,0,0,61,SUSPICIOUS,1,2026-05-03T15:38:37,21.1346191,81.1371449,20.81,112.27,1
176,STU009,30,1,1,4.6,17.48,fp_27e9897da433,0,0,0,0,0,13,NORMAL,0,2026-04-30T08:56:50,21.1339095,81.1361515,14.33,32.32,1
177,STU069,65,6,1,5.88,8.38,fp_f32a0d62a19a,0,0,0,0,0,2,NORMAL,0,2026-03-12T14:23:55,21.1342951,81.1359675,27.22,22.59,1
178,STU006,90,4,1,2.48,3.03,fp_b4a6ee273529,0,0,1,0,0,8,NORMAL,1,2026-02-10T16:26:16,21.1332528,81.1366735,9.87,118.02,1
179,STU025,1,5,1,3.97,7.9,fp_c762cd2d5bc5,0,0,0,0,0,2,NORMAL,0,2026-02-20T09:09:27,21.1337195,81.1366749,8.55,75.54,1
180,STU084,75,5,1,2.89,3.31,fp_fa023490fd74,0,1,0,0,1,30,SUSPICIOUS,1,2026-03-19T13:49:45,21.1336567,81.1362244,13.0,60.79,1
181,STU051,95,1,1,5.05,17.94,fp_85307e87cc6f,0,0,0,0,0,11,NORMAL,0,2026-04-17T16:39:44,21.1339016,81.1351898,7.37,105.95,1
182,STU088,91,4,1,2.38,6.11,fp_c418af7aef2d,0,0,1,1,1,70,SUSPICIOUS,1,2026-04-06T08:49:52,21.1365485,81.137545,4.02,298.04,0
183,STU023,82,6,1,5.46,7.51,fp_5ad18b6b26fc,0,0,1,0,0,10,NORMAL,0,2026-03-24T10:43:02,21.1345998,81.1373446,24.17,130.65,1
184,STU047,31,1,1,4.42,9.05,fp_f4e15ec77b80,0,0,0,0,0,0,NORMAL,0,2026-05-02T09:35:18,21.1334424,81.1372329,13.67,139.57,1
185,STU093,107,2,1,2.61,3.4,fp_0263f27e4238,0,1,0,0,1,35,SUSPICIOUS,1,2026-04-27T16:52:50,21.13358,81.1365988,109.43,82.61,1
186,STU074,33,5,1,4.04,11.26,fp_01083f0c0b48,0,0,0,0,0,0,NORMAL,0,2026-03-07T09:16:04,21.1338624,81.136733,23.94,70.29,1
187,STU049,82,6,1,7.69,13.86,fp_394b3a35f872,0,0,0,0,0,0,NORMAL,0,2026-02-10T09:25:43,21.1345115,81.136064,71.61,36.04,1
188,STU096,106,2,1,10.54,6.37,fp_eba9bb8f03a0,0,0,0,0,0,0,NORMAL,0,2026-03-09T11:15:47,21.134691,81.135748,10.27,69.33,1
189,STU031,112,2,1,5.92,9.77,fp_27ff9a7be63c,0,0,0,0,0,7,NORMAL,0,2026-04-12T16:02:54,21.1343917,81.1350419,77.79,117.91,1
190,STU062,48,5,1,10.72,6.26,fp_9550027aa224,0,0,0,0,0,0,NORMAL,0,2026-04-11T10:03:33,21.1352944,81.1360446,27.73,122.28,1
191,STU055,62,3,1,2.74,6.87,fp_f84a066bec8d,0,0,1,0,0,13,NORMAL,0,2026-02-14T08:00:43,21.134438,81.1366593,29.37,58.15,1
192,STU027,49,5,1,1.54,7.1,fp_f03c5f6689ef,0,0,0,0,0,11,NORMAL,0,2026-02-20T10:31:27,21.134112,81.1373262,10.27,121.35,1
193,STU027,54,4,1,2.84,9.63,fp_f03c5f6689ef,0,0,0,0,0,0,NORMAL,0,2026-04-07T12:51:15,21.1344612,81.1364625,18.55,42.75,1
194,STU072,56,6,1,4.66,20.94,fp_34cd46d54b5a,0,0,0,0,0,1,NORMAL,0,2026-04-15T15:19:16,21.1343008,81.1363775,16.49,25.19,1
195,STU072,110,6,1,6.13,6.94,fp_34cd46d54b5a,0,0,0,0,0,1,NORMAL,0,2026-02-07T13:23:35,21.1341934,81.1364207,25.65,27.05,1
196,STU072,120,4,1,2.67,11.23,fp_34cd46d54b5a,0,0,0,0,0,0,NORMAL,0,2026-04-14T12:22:20,21.134387,81.1361127,8.37,21.37,1
197,STU087,66,5,1,1.38,12.49,fp_7e8449abe3ec,0,0,1,1,0,63,SUSPICIOUS,1,2026-01-15T10:21:14,21.1350393,81.1337884,12.11,263.09,0
198,STU041,41,5,1,6.8,7.29,fp_9a83918f347e,0,0,0,0,0,3,NORMAL,0,2026-02-26T10:11:54,21.1334215,81.1364611,26.3,92.03,1
199,STU003,17,6,1,1.85,16.55,fp_588605bf5362,0,0,0,0,0,7,NORMAL,0,2026-01-08T14:33:48,21.1346466,81.1369923,73.93,99.59,1
200,STU011,14,3,1,2.37,9.28,fp_6967765e90c7,0,0,1,0,0,41,SUSPICIOUS,1,2026-04-25T15:29:55,21.1321027,81.1357786,115.68,236.54,0
201,STU070,120,6,1,1.95,6.87,fp_0e1bfa879f9a,0,0,0,0,0,12,NORMAL,0,2026-03-13T16:19:58,21.1335262,81.1363623,23.22,77.8,1
202,STU045,62,4,1,4.01,9.19,fp_810093483039,0,0,0,0,0,0,NORMAL,0,2026-02-18T12:30:34,21.1344338,81.1365324,3.29,46.56,1
203,STU002,89,4,1,3.27,11.91,fp_03204de92e11,0,0,0,0,0,1,NORMAL,0,2026-01-29T14:56:35,21.1343213,81.1357416,19.12,45.45,1
204,STU056,51,6,1,2.47,8.44,fp_ad2a80997e7f,0,0,0,0,0,0,NORMAL,0,2026-02-10T16:51:17,21.1341578,81.1367136,14.4,57.61,1
205,STU053,25,3,1,4.22,11.34,fp_98fdbc3aeb62,0,0,0,0,0,1,NORMAL,0,2026-01-07T10:03:34,21.1340289,81.1362161,21.91,19.9,1
206,STU003,24,2,1,5.51,5.43,fp_588605bf5362,0,0,0,0,0,10,NORMAL,0,2026-04-15T15:23:29,21.1342984,81.1371334,7.07,101.55,1
207,STU090,102,2,1,2.01,15.99,fp_ae832bc5bc44,0,1,0,0,0,17,NORMAL,0,2026-04-21T08:07:49,21.1343018,81.1362125,15.69,12.57,1
208,STU092,32,2,1,2.9,3.44,fp_96ba3760c211,0,0,0,1,0,28,NORMAL,1,2026-02-06T15:40:19,21.1336833,81.1349546,11.43,137.59,1
209,STU026,47,2,1,8.04,9.48,fp_892bcc7c4a25,0,0,0,0,0,2,NORMAL,0,2026-04-16T11:00:02,21.1330769,81.1366886,3.41,136.39,1
210,STU075,101,1,1,4.25,5.17,fp_50d294485d9f,1,1,0,0,0,38,SUSPICIOUS,1,2026-01-21T15:14:20,21.1342274,81.1356722,4.62,50.69,1
211,STU072,101,4,1,10.11,19.83,fp_34cd46d54b5a,0,0,0,0,0,0,NORMAL,0,2026-03-15T15:12:36,21.1339932,81.1347934,65.33,143.59,1
212,STU024,70,1,1,2.24,8.13,fp_6230253cc4a0,1,0,0,0,1,41,SUSPICIOUS,1,2026-04-14T11:20:46,21.1343139,81.1354168,16.66,78.12,1
213,STU009,85,2,1,5.35,16.66,fp_27e9897da433,0,0,0,0,0,0,NORMAL,0,2026-01-17T16:42:04,21.1335541,81.1359279,19.55,75.75,1
214,STU006,107,1,1,2.59,12.26,fp_b4a6ee273529,0,0,0,0,0,0,NORMAL,0,2026-01-11T13:14:38,21.1344362,81.136341,18.42,32.28,1
215,STU092,10,6,1,6.44,4.08,fp_28f4dae05c99,0,1,0,0,0,17,NORMAL,0,2026-04-20T13:50:45,21.1347623,81.1364912,57.9,71.34,1
216,STU008,106,1,1,1.47,1.8,fp_f65a5b250b6f,0,1,0,1,0,69,SUSPICIOUS,1,2026-03-17T16:26:47,21.12871,81.1349735,8.12,622.74,0
217,STU014,99,4,1,3.54,12.43,fp_9a29989634bc,0,0,0,0,0,1,NORMAL,0,2026-03-30T10:34:38,21.1349126,81.1367457,24.4,99.84,1
218,STU057,120,3,1,7.86,9.31,fp_d7cbccfd1e75,0,0,0,0,0,0,NORMAL,0,2026-03-18T16:13:24,21.1334831,81.1353074,25.31,119.06,1
219,STU099,71,4,1,8.32,4.84,fp_b63cbfbd52e4,0,0,0,0,0,0,NORMAL,0,2026-04-28T12:00:19,21.1341128,81.1355363,29.54,65.41,1
220,STU029,28,6,1,1.86,8.78,fp_97b2d0dec204,0,0,1,0,0,18,NORMAL,0,2026-01-09T15:22:09,21.1331593,81.1360808,18.41,116.02,1
221,STU018,34,2,1,4.75,8.87,fp_0a563dcd8ddc,0,0,0,0,0,11,NORMAL,0,2026-04-16T15:11:31,21.1338783,81.1359964,18.36,39.59,1
222,STU089,90,6,1,0.99,4.78,fp_c389a6c3b2f5,0,1,0,1,1,60,SUSPICIOUS,1,2026-04-10T08:40:49,21.1350476,81.1353044,14.73,129.45,1
223,STU081,49,3,1,2.22,12.17,fp_0e79fd5c0110,0,1,0,0,0,17,NORMAL,0,2026-03-03T16:05:14,21.1334996,81.1361487,66.58,77.89,1
224,STU056,38,1,1,2.95,3.13,fp_ad2a80997e7f,0,1,0,0,0,27,NORMAL,1,2026-03-29T11:35:39,21.1338666,81.136316,21.84,40.45,1
225,STU095,68,4,1,3.17,5.59,fp_441eb468787e,0,0,0,0,0,1,NORMAL,0,2026-01-29T13:22:38,21.1345701,81.1364104,21.14,48.66,1
226,STU084,4,3,1,3.89,13.83,fp_643b009263b7,0,0,0,0,0,0,NORMAL,0,2026-04-02T13:09:48,21.1334586,81.136462,70.91,88.19,1
227,STU094,110,2,1,2.57,11.29,fp_3ab0a1a3e363,0,1,0,0,0,28,NORMAL,0,2026-03-06T08:21:13,21.1350126,81.1352176,64.69,133.11,1
228,STU095,69,3,1,3.15,6.3,fp_441eb468787e,0,0,0,0,0,2,NORMAL,0,2026-03-20T16:02:16,21.1349104,81.1361231,21.77,79.09,1
229,STU022,8,5,1,3.81,5.65,fp_80e9086348f8,0,0,0,0,0,1,NORMAL,0,2026-04-25T09:01:18,21.1345523,81.1360245,4.8,41.62,1
230,STU084,50,6,1,3.12,5.25,fp_643b009263b7,0,0,0,0,0,3,NORMAL,0,2026-03-17T08:02:15,21.1343111,81.1360279,17.35,18.45,1
231,STU068,40,2,1,9.68,9.14,fp_351dd44a753a,0,0,0,0,0,0,NORMAL,0,2026-04-18T08:40:16,21.1341586,81.1362169,11.16,7.48,1
232,STU050,114,5,1,2.92,9.91,fp_831a3884c73f,0,0,0,0,0,2,NORMAL,0,2026-03-12T11:26:15,21.1335472,81.137236,13.61,133.13,1
233,STU074,20,5,1,2.38,4.48,fp_3a474b00243f,0,1,1,0,1,39,SUSPICIOUS,1,2026-03-29T10:20:04,21.1340905,81.1358714,27.26,32.31,1
234,STU072,69,3,1,5.27,12.66,fp_34cd46d54b5a,0,0,0,0,0,2,NORMAL,0,2026-02-12T15:47:59,21.135246,81.1363702,11.6,118.34,1
235,STU082,120,2,1,3.15,6.95,fp_b35d4c53b441,0,0,0,0,0,0,NORMAL,0,2026-03-22T11:14:43,21.1342136,81.1359734,19.52,19.41,1
236,STU004,46,2,1,3.53,3.19,fp_048e7ef65d96,0,1,0,0,0,24,NORMAL,0,2026-01-25T11:14:02,21.1340452,81.1354778,13.1,72.81,1
237,STU053,98,6,1,1.26,9.9,fp_98fdbc3aeb62,1,1,1,0,0,88,SUSPICIOUS,1,2026-04-28T11:27:25,21.1409441,81.1355052,26.41,752.98,0
238,STU100,6,6,1,8.39,8.05,fp_b1e11ea04de0,0,0,0,0,0,0,NORMAL,0,2026-03-12T09:28:29,21.1341799,81.135705,19.03,47.24,1
239,STU006,113,4,1,5.18,10.35,fp_b4a6ee273529,0,0,0,0,0,3,NORMAL,0,2026-02-24T12:49:52,21.1343229,81.134781,28.99,143.68,1
240,STU037,60,1,1,15.99,14.9,fp_30414a0746f9,0,0,0,0,0,0,NORMAL,0,2026-04-14T16:08:25,21.1333404,81.1363747,20.44,98.14,1
241,STU053,42,5,1,3.78,5.85,fp_98fdbc3aeb62,0,0,0,0,0,0,NORMAL,0,2026-04-06T09:05:07,21.1350386,81.1353424,5.43,126.04,1
242,STU091,58,6,1,1.94,9.86,fp_a597e8521a58,0,0,0,0,0,12,NORMAL,0,2026-01-10T10:58:21,21.1336901,81.1361199,28.64,56.85,1
243,STU073,112,2,1,2.85,4.75,fp_6869f1da8694,0,0,0,0,0,9,NORMAL,0,2026-01-20T10:12:00,21.1339706,81.136296,11.36,29.15,1
244,STU080,98,5,1,1.87,2.91,fp_96ba3760c211,0,0,1,1,0,40,SUSPICIOUS,1,2026-01-11T10:09:03,21.1347466,81.1364793,19.2,69.22,1
245,STU084,45,6,1,8.55,13.38,fp_643b009263b7,0,1,0,0,0,14,NORMAL,0,2026-01-25T12:39:42,21.1338357,81.1368589,5.37,83.04,1
246,STU089,90,2,1,3.99,17.52,fp_c389a6c3b2f5,0,0,0,0,0,12,NORMAL,0,2026-04-19T09:48:27,21.1334224,81.1371653,3.97,135.45,1
247,STU071,9,6,1,4.14,6.11,fp_7a86b86ff0da,0,0,0,0,0,0,NORMAL,0,2026-01-18T16:05:30,21.1332676,81.1367618,8.67,121.02,1
248,STU093,89,6,1,7.94,11.47,fp_0263f27e4238,0,0,0,0,0,1,NORMAL,0,2026-05-03T10:39:36,21.1340403,81.1365457,17.19,43.77,1
249,STU064,67,6,1,1.57,4.55,fp_8b3ff52f7ad4,1,0,0,0,1,77,SUSPICIOUS,1,2026-02-26T08:21:22,21.1353839,81.1319621,22.91,454.85,0
250,STU072,104,2,1,2.7,4.83,fp_34cd46d54b5a,0,0,1,0,0,8,NORMAL,0,2026-04-02T13:21:25,21.1350037,81.1365513,11.11,98.15,1
251,STU093,73,2,1,6.07,21.25,fp_0263f27e4238,0,0,1,0,0,19,NORMAL,0,2026-03-07T10:40:29,21.1344477,81.1360189,15.94,31.19,1
252,STU069,115,5,1,1.33,6.63,fp_892bcc7c4a25,0,1,0,1,0,45,SUSPICIOUS,1,2026-04-22T08:21:24,21.1342912,81.1358561,26.98,33.12,1
253,STU081,69,5,0,1.87,3.92,fp_0e79fd5c0110,1,0,1,0,0,91,SUSPICIOUS,1,2026-03-03T12:13:33,21.1326096,81.1295472,167.7,708.29,0
254,STU039,23,2,1,3.06,6.1,fp_efa38fb643e8,0,1,0,0,0,28,NORMAL,0,2026-04-08T16:19:49,21.1353397,81.136353,16.03,128.3,1
255,STU042,19,5,1,4.09,6.19,fp_7826c3deb4fa,0,0,0,0,0,0,NORMAL,0,2026-01-05T12:59:02,21.1340621,81.1352428,15.4,96.36,1
256,STU088,109,4,1,4.52,8.8,fp_cc299f288c97,0,0,0,0,0,0,NORMAL,0,2026-02-15T11:12:18,21.1343141,81.1349606,67.92,125.04,1
257,STU036,69,1,1,3.59,5.98,fp_ce8114ffe1af,0,0,0,0,0,11,NORMAL,0,2026-03-16T13:17:09,21.1344829,81.1364256,28.87,41.81,1
258,STU091,103,5,1,1.93,7.29,fp_f65a5b250b6f,0,1,0,0,0,52,SUSPICIOUS,1,2026-01-27T15:39:22,21.1354825,81.1352038,4.36,173.7,0
259,STU040,43,6,1,3.13,3.07,fp_0592e369ce74,0,0,0,1,1,35,SUSPICIOUS,1,2026-05-01T13:25:11,21.134052,81.1355387,15.57,66.5,1
260,STU090,118,3,1,4.18,12.62,fp_ae832bc5bc44,0,0,0,0,0,1,NORMAL,0,2026-03-23T10:32:06,21.1334266,81.1372798,15.45,144.52,1
261,STU052,105,5,1,1.89,11.49,fp_92472e585595,0,0,0,0,0,10,NORMAL,0,2026-03-16T10:30:24,21.1333841,81.1359774,13.82,92.68,1
262,STU009,44,4,1,2.97,11.63,fp_27e9897da433,0,0,0,0,0,0,NORMAL,0,2026-04-09T15:07:37,21.1344317,81.1351202,17.7,110.88,1
263,STU077,60,4,1,2.84,3.99,fp_177c3d676988,0,0,0,0,0,2,NORMAL,0,2026-02-15T15:41:42,21.1344345,81.1362775,5.94,28.78,1
264,STU008,12,2,1,1.2,5.12,fp_6967765e90c7,1,1,0,1,0,72,SUSPICIOUS,1,2026-04-06T13:05:37,21.134622,81.1357212,11.09,65.37,1
265,STU002,79,2,1,4.5,5.99,fp_03204de92e11,0,0,0,0,0,0,NORMAL,0,2026-04-25T12:55:01,21.135509,81.1358731,3.02,148.56,1
266,STU031,56,3,1,5.33,4.26,fp_27ff9a7be63c,0,0,0,0,0,0,NORMAL,0,2026-01-29T16:24:53,21.1333652,81.136546,8.7,101.09,1
267,STU047,108,6,1,3.88,5.22,fp_f4e15ec77b80,0,0,0,0,0,0,NORMAL,0,2026-01-15T10:41:51,21.1350122,81.137268,26.89,146.16,1
268,STU054,111,5,1,2.98,9.19,fp_02783c2407d2,0,0,0,0,0,2,NORMAL,0,2026-02-19T11:11:27,21.1330734,81.1365159,14.45,130.59,1
269,STU078,1,2,1,2.72,7.57,fp_bfdbe1c48579,0,0,0,0,0,11,NORMAL,0,2026-01-19T15:44:05,21.1350144,81.1357259,31.89,101.14,1
270,STU019,94,1,1,3.93,3.75,fp_93cb14cee085,0,1,1,0,1,62,SUSPICIOUS,1,2026-04-30T13:34:49,21.1315937,81.1315199,21.06,561.78,0
271,STU002,61,5,1,5.83,5.41,fp_03204de92e11,0,0,0,0,0,0,NORMAL,0,2026-04-03T12:46:50,21.1351073,81.135914,24.55,104.06,1
272,STU073,34,2,1,5.08,17.22,fp_6869f1da8694,0,1,0,0,0,23,NORMAL,0,2026-04-23T12:16:08,21.134008,81.1369267,54.24,82.34,1
273,STU079,36,6,1,1.32,6.29,fp_73b3d47d93d0,0,0,0,0,0,9,NORMAL,0,2026-02-07T11:31:11,21.1340488,81.1360546,7.08,20.06,1
274,STU068,111,2,1,5.19,8.21,fp_351dd44a753a,0,1,0,0,0,28,NORMAL,0,2026-04-07T10:13:36,21.1346018,81.1354583,23.32,85.4,1
275,STU094,108,1,1,4.73,6.86,fp_3ab0a1a3e363,0,0,0,0,0,0,NORMAL,0,2026-02-22T14:30:16,21.1340925,81.1361773,15.86,12.09,1
276,STU019,68,4,1,4.16,8.39,fp_93cb14cee085,0,0,1,0,0,11,NORMAL,0,2026-04-23T14:39:58,21.1337004,81.1360569,28.81,56.57,1
277,STU084,110,1,1,6.77,10.09,fp_643b009263b7,0,0,0,0,0,0,NORMAL,0,2026-03-12T13:43:44,21.1338556,81.1362521,21.23,39.47,1
278,STU024,41,1,1,4.66,7.48,fp_6230253cc4a0,0,0,0,0,0,10,NORMAL,0,2026-01-09T08:39:05,21.1342473,81.1361987,15.04,6.61,1
279,STU008,77,5,1,3.21,7.41,fp_f65a5b250b6f,0,0,0,0,0,0,NORMAL,0,2026-04-29T09:44:11,21.1347976,81.1367615,26.12,91.14,1
280,STU033,38,6,1,4.78,7.45,fp_bf41c4994178,0,0,0,0,0,1,NORMAL,0,2026-02-06T10:49:04,21.1342723,81.1355263,21.69,66.21,1
281,STU036,100,1,1,4.56,22.9,fp_ce8114ffe1af,0,1,0,0,0,27,NORMAL,0,2026-01-27T15:06:09,21.1343568,81.1365056,4.87,39.86,1
282,STU070,99,1,1,5.92,7.77,fp_0e1bfa879f9a,0,0,0,0,0,13,NORMAL,0,2026-01-07T15:09:41,21.1351186,81.1369071,4.97,128.2,1
283,STU082,1,3,1,6.87,7.49,fp_b35d4c53b441,0,0,0,0,0,3,NORMAL,0,2026-03-07T14:25:54,21.1340223,81.1363149,3.1,25.47,1
284,STU094,100,1,1,1.0,3.02,fp_3ab0a1a3e363,1,0,0,0,0,36,SUSPICIOUS,1,2026-03-14T13:05:53,21.1343919,81.1361491,79.85,21.36,1
285,STU059,98,2,1,1.72,7.68,fp_2ff979ef7b75,0,0,0,0,0,21,NORMAL,0,2026-03-08T09:56:40,21.133818,81.135508,11.07,79.85,1
286,STU057,95,1,1,4.03,19.14,fp_d7cbccfd1e75,0,0,1,0,0,23,NORMAL,0,2026-01-07T08:21:03,21.1332833,81.1362266,4.7,102.16,1
287,STU044,101,2,1,4.63,8.15,fp_5e4a0c3824ec,0,0,0,0,0,10,NORMAL,0,2026-05-03T09:02:47,21.13321,81.1364441,21.31,113.96,1
288,STU019,63,5,1,5.81,3.33,fp_93cb14cee085,0,0,0,0,0,0,NORMAL,0,2026-03-04T10:53:37,21.1342686,81.1362389,45.37,11.18,1
289,STU009,105,5,1,4.45,12.73,fp_27e9897da433,0,0,0,0,0,2,NORMAL,0,2026-02-15T09:43:36,21.1345406,81.1351346,14.51,112.89,1
290,STU070,18,2,1,2.06,15.06,fp_0e1bfa879f9a,0,0,0,0,0,11,NORMAL,0,2026-03-16T10:28:15,21.1337022,81.137056,6.26,108.17,1
291,STU075,6,6,1,4.66,7.47,fp_50d294485d9f,0,0,0,0,0,0,NORMAL,0,2026-04-05T12:26:44,21.1349847,81.1362429,38.97,87.68,1
292,STU099,61,6,1,5.32,25.0,fp_b63cbfbd52e4,0,0,0,0,0,0,NORMAL,0,2026-04-06T15:39:05,21.1342252,81.13656,7.71,41.58,1
293,STU081,106,1,1,4.34,10.06,fp_0e79fd5c0110,0,0,0,0,0,0,NORMAL,0,2026-03-05T11:17:03,21.1349195,81.1360949,29.37,80.29,1
294,STU025,15,4,1,3.25,6.14,fp_c762cd2d5bc5,0,0,0,0,0,0,NORMAL,0,2026-03-01T12:21:39,21.1347739,81.1358351,4.46,72.16,1
295,STU098,59,5,1,5.81,6.12,fp_6369eb702f44,0,1,0,0,0,18,NORMAL,0,2026-03-21T13:26:12,21.1339426,81.136186,6.13,28.74,1
296,STU096,87,1,1,4.13,7.26,fp_eba9bb8f03a0,0,0,0,0,0,13,NORMAL,0,2026-03-20T15:03:56,21.1341661,81.1356887,26.49,49.03,1
297,STU056,19,2,1,4.96,10.46,fp_ad2a80997e7f,0,0,0,0,0,9,NORMAL,0,2026-01-09T08:17:08,21.1341029,81.1356175,20.06,57.29,1
298,STU015,110,3,1,6.38,7.15,fp_96ba3760c211,0,0,0,0,0,0,NORMAL,0,2026-03-19T16:54:14,21.1343724,81.1364387,24.45,34.68,1
299,STU012,53,2,1,3.54,5.79,fp_725501e7231d,0,0,0,0,0,11,NORMAL,0,2026-03-01T11:57:59,21.1340609,81.1369645,22.71,84.86,1
300,STU076,20,4,1,3.28,10.67,fp_52267c32f31b,0,0,0,0,0,3,NORMAL,0,2026-04-18T09:28:31,21.1343515,81.1347766,3.91,144.47,1
301,STU031,11,6,1,5.62,5.94,fp_27ff9a7be63c,0,0,1,0,0,7,NORMAL,0,2026-03-07T12:10:45,21.1338608,81.1366086,9.45,59.89,1
302,STU059,110,4,1,5.92,16.56,fp_2ff979ef7b75,0,0,0,0,0,3,NORMAL,0,2026-04-05T08:55:40,21.1340235,81.1355362,7.99,67.61,1
303,STU010,50,3,1,3.01,12.78,fp_3a474b00243f,0,0,0,1,0,17,NORMAL,1,2026-03-11T13:56:03,21.1343651,81.1354268,5.19,78.23,1
304,STU015,50,2,1,1.76,2.68,fp_a5c17e24e672,0,1,0,0,0,25,NORMAL,1,2026-04-11T11:20:22,21.1336994,81.1370684,17.57,109.43,1
305,STU035,65,1,1,1.8,17.64,fp_e4a7410d74d8,0,0,0,0,0,10,NORMAL,0,2026-03-03T13:51:43,21.1337024,81.1361551,25.4,55.33,1
306,STU089,104,1,1,3.36,4.86,fp_c389a6c3b2f5,1,0,1,1,0,80,SUSPICIOUS,1,2026-02-27T16:59:08,21.1332225,81.1331253,16.4,332.98,0
307,STU061,45,1,1,4.54,5.42,fp_e0e3bc440c49,0,0,0,0,0,11,NORMAL,0,2026-03-29T13:31:37,21.1343478,81.1375809,28.58,148.28,1
308,STU086,90,4,1,12.02,9.54,fp_5d4708e8bae2,0,0,0,0,0,3,NORMAL,0,2026-02-21T12:49:54,21.1343014,81.1357295,7.64,46.05,1
309,STU007,19,2,1,4.2,12.48,fp_e121f9cf80fe,0,0,0,0,0,0,NORMAL,0,2026-01-25T11:07:02,21.1334235,81.1359722,7.92,88.52,1
310,STU041,74,2,1,4.97,9.95,fp_9a83918f347e,0,0,0,0,0,9,NORMAL,0,2026-03-14T12:07:58,21.1340512,81.1358881,29.41,32.7,1
311,STU004,52,2,0,1.75,6.33,fp_048e7ef65d96,0,1,1,0,0,49,SUSPICIOUS,1,2026-04-17T15:21:44,21.1337588,81.1362382,10.83,49.72,1
312,STU015,94,6,1,9.33,16.49,fp_96ba3760c211,0,0,1,0,0,8,NORMAL,0,2026-02-15T08:38:41,21.1336182,81.1366035,25.7,79.38,1
313,STU025,75,3,1,8.19,7.15,fp_c762cd2d5bc5,0,0,0,0,0,2,NORMAL,0,2026-01-29T15:20:38,21.1343653,81.1359143,21.28,31.42,1
314,STU078,66,3,1,2.56,8.5,fp_bfdbe1c48579,0,0,0,0,0,0,NORMAL,0,2026-03-03T16:05:13,21.133726,81.1364084,47.25,58.67,1
